Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Los Angeles,1.48,1,36,0.765,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Los_Angeles
second-degree murder,1.40625,1,89,1.15679,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Murder
Sanford Fla,1.1111111111111112,0,40,0.8904,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Sanford,_Florida
Florida,1.0743801652892562,1,129,0.772,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Florida
crime,1.0555555555555556,1,37,0.7093,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Crime
charges,0.7346938775510204,0,36,0.7392,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Indictment
Hoodie,0.6938775510204082,0,34,0.7819,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Hoodie
protests,0.654320987654321,1,52,0.7091,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Protest
Trayvon Martin,0.5743944636678201,3,163,0.888906,http://nerd.eurecom.fr/ontology#Person,http://dbpedia.org/resource/Trayvon_Martin
U.S. Justice Department,0.484375,1,30,0.8272,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/United_States_Department_of_Justice
emotional,0.453125,0,29,0.7179,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Emotion
evidence,0.4380165289256198,0,53,0.7401,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Evidence
laws,0.4375,0,28,0.7046,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Law
George Zimmerman,0.42911153119092627,5,222,1.05492,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/George_Zimmerman
family,0.42857142857142855,0,21,0.7141,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Family
president Barack Obama,0.359375,1,22,1.02774,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Barack_Obama
New York City,0.28,1,27,0.8334,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/New_York_City
CASE,0.2716049382716049,1,21,0.6655,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Legal_case
arrest,0.24,0,24,0.7165,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Arrest
trial,0.22485207100591717,0,38,0.7286,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Trial
verdict,0.19834710743801653,0,24,0.6846,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Verdict
Saint Paul,0.19753086419753085,1,15,0.7695,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Paul_the_Apostle
state,0.18055555555555555,0,26,0.707,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/State_(polity)
United States of America.,0.1736111111111111,5,20,1.25735,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/United_States
Seminole County,0.15976331360946747,0,27,0.8637,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Seminole_County,_Florida
Neighborhood Watch,0.15702479338842976,1,18,0.8376,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Neighborhood_watch
Rachel Jeantel,0.15702479338842976,0,19,0.904,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/State_of_Florida_v._George_Zimmerman
think,0.1527777777777778,0,22,0.7003,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Thought
fears,0.1487603305785124,1,17,0.6957,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Fear
Miami,0.14795918367346939,0,29,0.7932,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Miami
social media,0.14583333333333334,1,20,0.7224,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Social_media
First Baptist Church,0.14583333333333334,1,20,0.8017,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Baptists
civil case,0.14583333333333334,1,20,0.7332,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Lawsuit
