Entity Label,RANKING,appearancesVideo,appearancesDocuments,maxExtractorRelevance,URI
Red Blood Cells,0.07820945945945944,0,65,3.70966,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Red_blood_cell
AdvaMed,0.07807432432432415,0,116,0.7677,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/AdvaMed
Environmental Health,0.07317567567567562,0,74,0.7795,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Environmental_health
Research,0.07057432432432428,0,88,0.7623,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Medical_research
University of Chicago,0.07054054054054051,0,39,0.8507,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/University_of_Chicago
Infectious Diseases,0.07030405405405404,0,83,4.89542,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Infection
National Institutes of Health,0.06922297297297297,0,33,3.22882,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/National_Institutes_of_Health
Hull,0.06912162162162155,0,62,0.7016,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Kingston_upon_Hull
Europe,0.06878378378378368,0,93,0.726,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/Europe
Manufacturers,0.0672297297297297,0,84,0.7207,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Manufacturing
PMC,0.06567567567567562,0,83,0.8051,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/PubMed_Central
University of Western Ontario,0.06547297297297293,0,37,0.8693,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/University_of_Western_Ontario
BBC News,0.06516891891891893,0,20,0.8154,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/BBC_News
East Yorkshire,0.06175675675675672,0,60,0.7512,http://nerd.eurecom.fr/ontology#Location,http://dbpedia.org/resource/East_Riding_of_Yorkshire
China,0.05939189189189181,1,70,1.02612,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/China
Engineering,0.05695945945945933,0,195,0.7358,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Engineering
Technology,0.05638513513513508,2,91,0.7189,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Technology
Feb.,0.055641891891891816,0,79,0.0104017,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/February
International Organization for Standardization,0.05523648648648652,0,24,0.881216,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/International_Organization_for_Standardization
S,0.053175675675675674,0,59,4.70924E-4,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Cedilla
CBC,0.051317567567567585,0,42,0.7987,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Complete_blood_count
Diagnosis,0.050439189189189146,2,43,0.735,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Diagnosis
Abstract,0.050304054054054095,0,53,0.0555474,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Abstraction
Genetics,0.04999999999999994,2,58,0.7775,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Genetics
Future,0.049966216216216226,0,17,9.09017E-4,http://nerd.eurecom.fr/ontology#Organization,http://dbpedia.org/resource/The_Human_League
Chief Executive Officer,0.04993243243243241,0,54,0.8077,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Chief_executive_officer
Hospital,0.049358108108108076,0,68,0.7471,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Hospital
Electrical and Computer Engineering,0.04912162162162152,0,164,4.00387,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Electrical_engineering
J. Am. Chem. Soc.,0.048817567567567534,0,50,0.8055,http://nerd.eurecom.fr/ontology#Product,http://dbpedia.org/resource/Journal_of_the_American_Chemical_Society
Blood,0.04652027027027026,1,38,0.7074,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Blood
CDI,0.04635135135135136,0,46,0.7655,http://nerd.eurecom.fr/ontology#Thing,http://dbpedia.org/resource/Contract
